edad,segmento,saldo_total,numero_productos,visitas_app_mes,usa_web,usa_tarjeta_credito,reclamos_6m,satisfaccion_encuesta,tasa_credito_personal,rango_ingresos,region,cerrara_cuenta
74,Preferente,40738.59,4,8,1,1,1,3.9,18.7,Medio,Sierra,1
64,Estándar,48743.97,5,2,1,1,0,1.1,42.75,Muy Alto,Sierra,0
31,Estándar,0.0,3,8,1,0,1,3.6,29.58,Muy Alto,Costa,1
43,Estándar,0.0,1,4,1,0,1,4.3,39.6,Medio,Selva,1
50,Estándar,12352.67,1,9,1,0,1,3.9,14.31,Bajo,Selva,0
57,Estándar,27763.24,5,6,1,1,1,4.5,33.32,Medio,Sierra,1
39,Preferente,49603.89,5,7,1,0,0,1.9,28.11,Alto,Sierra,0
29,Premium,25061.09,5,6,1,0,1,3.5,30.13,Bajo,Costa,0
20,Estándar,4976.73,4,9,1,1,0,4.2,37.8,Bajo,Costa,0
28,Estándar,20737.75,1,8,1,1,0,3.9,32.95,Bajo,Costa,0
26,Estándar,11790.62,1,7,1,1,0,2.5,32.53,Medio,Costa,0
30,Premium,10770.56,3,6,1,0,2,2.8,36.33,Bajo,Costa,0
24,Estándar,13222.19,2,10,0,1,1,3.1,37.02,Medio,Costa,0
27,Estándar,19534.34,1,7,1,1,0,1.1,27.98,Medio,Sierra,0
67,Estándar,26107.43,1,9,1,1,1,1.5,42.64,Medio,Selva,0
58,Estándar,26384.82,4,10,0,1,0,2.2,25.57,Medio,Sierra,0
50,Preferente,19935.05,1,4,1,0,1,4.7,28.31,Bajo,Costa,0
56,Premium,33590.56,1,10,1,1,0,1.0,25.19,Bajo,Costa,0
42,Estándar,16580.68,4,6,0,0,1,2.2,33.2,Medio,Sierra,0
18,Estándar,37535.78,4,6,1,0,1,1.0,29.25,Muy Alto,Costa,0
24,Preferente,32054.6,1,9,1,1,0,5.0,33.07,Bajo,Costa,1
39,Premium,14350.68,2,6,1,1,1,2.0,40.31,Medio,Costa,0
67,Estándar,14872.1,4,6,0,1,0,3.4,38.23,Alto,Sierra,0
50,Estándar,9202.28,3,10,0,1,2,2.6,21.84,Medio,Costa,0
33,Preferente,35910.99,2,6,0,1,0,4.1,33.68,Bajo,Sierra,0
50,Estándar,28862.61,3,7,0,1,0,4.0,48.54,Medio,Sierra,0
56,Preferente,14095.3,4,6,0,1,2,1.9,35.01,Medio,Costa,0
24,Preferente,11213.37,2,3,1,1,0,4.2,30.89,Muy Alto,Costa,0
49,Preferente,41782.83,3,2,1,0,2,1.6,47.79,Bajo,Costa,0
45,Estándar,24797.05,3,7,1,1,1,1.4,34.23,Medio,Selva,0
58,Premium,17334.05,2,2,1,1,0,3.2,22.24,Bajo,Costa,0
74,Estándar,0.0,2,8,1,1,0,2.9,19.83,Medio,Sierra,0
38,Estándar,14954.42,3,2,1,1,0,1.4,40.51,Medio,Costa,0
64,Estándar,25902.19,1,5,0,1,0,4.0,18.25,Alto,Costa,0
36,Preferente,18889.05,4,5,1,1,1,1.0,26.98,Bajo,Costa,1
43,Estándar,1454.57,5,2,1,1,1,4.5,26.92,Medio,Sierra,0
23,Estándar,7996.89,2,7,1,1,1,4.9,46.5,Bajo,Selva,1
56,Preferente,3606.83,4,6,1,1,0,1.2,30.78,Alto,Sierra,0
20,Estándar,25607.69,1,6,1,1,1,1.8,30.67,Medio,Costa,1
37,Estándar,0.0,4,5,1,1,0,3.4,35.68,Medio,Costa,1
65,Estándar,24046.78,3,5,0,1,3,2.5,27.76,Bajo,Costa,1
54,Premium,11520.76,2,6,1,0,1,3.4,33.0,Medio,Costa,0
73,Estándar,8647.9,5,5,0,0,1,3.2,28.45,Medio,Sierra,0
37,Preferente,15615.45,2,6,1,1,0,3.3,37.7,Medio,Selva,0
54,Estándar,8051.78,3,5,1,1,0,2.4,47.18,Medio,Selva,0
62,Estándar,8762.3,5,6,0,0,0,4.5,26.0,Muy Alto,Costa,0
74,Preferente,27178.71,5,8,1,1,0,2.2,32.01,Alto,Costa,0
36,Estándar,20156.79,3,4,1,0,0,2.2,43.71,Alto,Costa,0
58,Estándar,1712.72,4,2,1,1,0,3.8,40.32,Alto,Costa,0
36,Preferente,12143.17,2,6,1,0,0,1.1,30.66,Bajo,Costa,0
69,Preferente,26640.37,1,1,0,1,0,2.7,26.46,Bajo,Costa,0
62,Estándar,23778.71,1,5,1,0,0,1.8,32.29,Medio,Sierra,0
54,Estándar,1580.83,4,9,0,0,0,2.1,29.29,Alto,Costa,0
51,Estándar,47660.65,4,4,0,1,1,4.6,23.81,Alto,Costa,0
37,Preferente,14740.76,3,7,0,1,1,4.6,28.92,Bajo,Costa,0
22,Estándar,17817.47,3,5,1,0,2,4.2,31.89,Alto,Sierra,0
56,Estándar,15644.47,2,5,1,0,1,1.9,15.99,Medio,Costa,1
50,Estándar,18175.11,4,8,1,0,1,4.9,41.43,Alto,Selva,0
67,Estándar,19966.02,4,6,1,0,2,4.2,40.86,Medio,Selva,1
26,Estándar,34379.04,5,7,1,1,1,3.1,35.72,Medio,Costa,0
33,Premium,18797.23,2,11,0,1,0,3.1,31.69,Medio,Costa,0
24,Estándar,30732.09,3,9,1,1,1,3.6,26.0,Medio,Costa,0
41,Estándar,6854.2,1,5,0,1,1,4.4,32.55,Alto,Costa,0
46,Premium,15256.6,5,7,0,1,1,4.9,32.95,Alto,Costa,0
42,Estándar,2206.43,1,3,1,1,1,2.2,39.56,Medio,Costa,0
46,Preferente,41070.28,5,4,1,1,0,4.6,35.46,Muy Alto,Selva,0
52,Estándar,39903.41,3,5,1,1,1,3.5,34.71,Medio,Selva,0
66,Estándar,22992.21,3,9,1,1,0,2.4,27.48,Medio,Sierra,0
18,Estándar,0.0,3,5,0,1,0,4.8,18.17,Medio,Selva,0
63,Estándar,39572.51,4,7,1,1,1,1.7,28.27,Medio,Costa,0
48,Estándar,7688.63,2,2,1,1,2,4.6,38.19,Bajo,Costa,0
66,Estándar,10718.56,4,4,1,1,0,4.0,49.66,Bajo,Sierra,1
65,Estándar,16331.16,4,1,1,1,2,3.5,37.39,Medio,Costa,0
18,Estándar,2526.96,2,4,1,1,0,2.4,47.3,Medio,Selva,0
59,Preferente,0.0,2,5,0,0,1,4.5,31.49,Alto,Selva,0
39,Estándar,7382.54,2,9,0,0,2,1.4,45.23,Medio,Costa,0
19,Estándar,16303.72,5,7,1,1,1,3.4,24.65,Alto,Costa,0
72,Estándar,23823.28,1,5,1,1,0,3.6,24.84,Bajo,Costa,0
39,Preferente,38684.59,4,6,1,0,0,4.2,22.52,Bajo,Costa,0
64,Estándar,35958.78,5,6,1,1,0,2.7,19.21,Medio,Selva,0
49,Estándar,58566.84,4,8,0,0,2,4.2,38.18,Medio,Costa,0
18,Estándar,15743.4,4,9,1,1,0,2.8,37.55,Alto,Costa,0
62,Estándar,27993.84,2,6,0,1,0,2.1,37.63,Medio,Costa,0
18,Estándar,5128.4,5,8,0,0,0,4.1,39.71,Alto,Costa,0
46,Estándar,48624.56,4,9,1,0,0,3.7,40.75,Medio,Costa,0
37,Estándar,21421.71,1,9,0,0,2,4.8,34.01,Medio,Sierra,0
69,Estándar,14645.98,5,1,1,0,1,1.3,33.86,Medio,Costa,1
54,Estándar,39478.65,5,3,0,1,1,1.1,40.28,Medio,Costa,1
25,Estándar,0.0,2,8,0,0,0,1.1,30.42,Bajo,Selva,1
19,Estándar,18917.54,1,7,0,0,1,5.0,28.8,Medio,Costa,0
41,Preferente,29317.37,4,4,1,1,1,3.5,38.38,Medio,Costa,0
72,Preferente,35532.25,4,3,0,1,0,2.6,37.66,Medio,Sierra,1
34,Preferente,0.0,2,9,1,1,1,3.7,26.27,Bajo,Costa,0
27,Estándar,21361.01,2,7,1,1,1,3.5,40.94,Bajo,Costa,0
53,Estándar,4842.06,1,8,1,1,1,1.7,24.03,Bajo,Costa,0
43,Estándar,19769.33,3,7,1,0,1,2.5,25.85,Medio,Costa,0
27,Preferente,18819.75,4,10,1,1,0,1.3,41.25,Muy Alto,Costa,1
69,Preferente,14418.52,3,4,0,1,0,1.5,38.17,Medio,Costa,0
42,Preferente,26721.6,1,11,1,1,1,3.8,46.69,Bajo,Costa,0
20,Estándar,37559.88,2,5,1,1,0,4.0,48.71,Bajo,Costa,0
74,Preferente,10631.78,3,5,1,1,1,4.2,41.59,Alto,Selva,0
67,Estándar,31878.86,1,7,1,1,0,3.3,32.23,Bajo,Costa,0
63,Preferente,37982.27,2,8,1,1,1,4.8,44.18,Alto,Selva,0
59,Estándar,20621.24,3,4,1,0,0,2.5,27.45,Bajo,Selva,0
52,Preferente,0.0,2,2,1,1,0,1.6,33.68,Medio,Sierra,0
28,Preferente,7475.46,3,1,1,0,0,4.6,35.55,Bajo,Selva,0
56,Estándar,28910.15,2,2,1,0,1,4.8,29.96,Alto,Costa,0
73,Preferente,11919.44,4,8,1,0,0,2.6,41.68,Medio,Costa,0
52,Estándar,17190.96,5,8,1,1,0,2.3,31.17,Alto,Sierra,0
18,Estándar,36334.79,4,4,1,1,1,1.2,34.56,Muy Alto,Selva,1
26,Preferente,35469.01,2,6,0,1,2,2.6,37.21,Medio,Selva,0
49,Preferente,18932.72,3,4,1,1,1,4.6,30.87,Medio,Costa,0
19,Preferente,14577.03,2,8,1,1,0,4.7,25.87,Alto,Selva,0
43,Preferente,22572.8,4,4,0,1,0,1.4,44.13,Bajo,Selva,0
43,Estándar,43292.24,1,6,1,0,1,4.6,23.86,Alto,Sierra,1
71,Preferente,12628.28,5,0,1,1,1,4.3,41.0,Medio,Costa,0
32,Preferente,31045.28,5,5,1,1,1,1.9,28.03,Medio,Costa,0
57,Estándar,30900.57,1,5,1,0,1,2.3,33.61,Medio,Sierra,0
22,Preferente,33913.07,1,4,1,0,0,1.5,35.81,Medio,Costa,0
47,Preferente,30235.65,4,6,1,0,0,3.8,29.07,Bajo,Costa,0
58,Estándar,31187.22,2,4,1,0,1,2.5,40.7,Alto,Selva,0
55,Estándar,40061.23,1,6,1,1,0,4.7,22.32,Bajo,Costa,0
35,Estándar,7199.67,4,5,0,1,0,1.8,26.71,Muy Alto,Costa,0
52,Premium,9933.92,3,9,1,0,0,3.1,28.08,Bajo,Selva,0
39,Preferente,32357.88,3,5,0,0,1,1.3,34.77,Medio,Costa,0
62,Preferente,45100.31,3,4,1,1,2,5.0,55.65,Medio,Selva,0
39,Preferente,17353.58,2,3,1,1,0,3.2,38.23,Alto,Selva,0
44,Estándar,423.57,2,8,1,0,0,2.1,22.25,Muy Alto,Selva,1
24,Estándar,2884.46,5,5,1,1,1,1.6,33.7,Bajo,Sierra,1
31,Preferente,20824.48,2,5,1,0,0,2.3,39.28,Muy Alto,Costa,0
49,Estándar,10673.81,2,4,1,1,0,4.5,28.66,Medio,Selva,0
74,Estándar,15050.12,4,5,0,1,0,2.3,33.81,Medio,Sierra,0
44,Preferente,33134.3,2,4,0,0,1,3.5,32.68,Medio,Sierra,1
44,Estándar,30771.22,3,4,1,0,0,4.4,41.71,Alto,Costa,0
40,Preferente,17777.97,5,7,1,0,1,1.3,26.32,Bajo,Costa,0
26,Estándar,25665.47,2,7,1,1,1,2.5,42.33,Alto,Costa,0
24,Preferente,19373.04,4,8,1,0,0,3.7,36.28,Bajo,Sierra,0
57,Estándar,14056.68,3,2,1,0,0,3.4,30.58,Alto,Costa,0
38,Preferente,47438.45,5,4,1,1,1,4.2,29.89,Medio,Sierra,0
64,Estándar,0.0,1,7,0,1,0,1.7,40.31,Bajo,Costa,0
22,Estándar,0.0,1,7,1,0,0,3.7,33.41,Medio,Costa,0
61,Estándar,10780.72,1,5,1,0,0,4.2,37.6,Medio,Costa,1
60,Preferente,0.0,2,8,1,0,0,2.9,43.52,Medio,Costa,0
31,Estándar,15987.3,2,7,1,1,0,2.7,41.4,Medio,Selva,0
62,Estándar,50062.31,2,7,1,0,0,3.6,31.33,Bajo,Sierra,0
64,Estándar,32738.75,1,6,1,1,0,2.3,32.27,Muy Alto,Costa,0
59,Estándar,32684.02,1,0,1,1,0,1.4,30.07,Bajo,Costa,0
27,Preferente,22923.06,3,4,1,0,0,3.4,45.22,Medio,Selva,0
68,Estándar,0.0,1,5,0,1,0,3.7,31.0,Bajo,Costa,0
40,Estándar,0.0,3,5,0,0,0,3.9,33.58,Medio,Selva,0
50,Estándar,34222.84,1,11,0,1,1,1.6,30.39,Medio,Selva,0
21,Estándar,11986.25,5,7,0,1,0,3.5,40.93,Alto,Sierra,0
52,Estándar,12891.37,4,8,0,1,0,1.6,11.48,Alto,Selva,0
18,Estándar,18771.84,4,4,1,1,1,1.6,48.26,Medio,Sierra,0
25,Estándar,0.0,4,7,0,1,0,4.2,32.98,Muy Alto,Sierra,0
29,Preferente,13090.23,2,5,0,1,1,4.1,37.75,Alto,Sierra,0
33,Estándar,5158.8,4,6,0,1,0,3.7,36.18,Muy Alto,Selva,0
46,Estándar,31126.14,5,2,1,0,0,4.3,29.96,Medio,Sierra,1
73,Preferente,38433.62,5,10,1,1,1,1.7,49.73,Alto,Costa,0
36,Estándar,43648.51,5,7,1,1,1,1.1,46.58,Alto,Costa,0
28,Preferente,17136.0,4,5,0,1,1,4.0,31.0,Muy Alto,Sierra,0
36,Preferente,12401.83,1,5,1,0,0,1.4,36.41,Alto,Selva,0
71,Estándar,47202.94,3,4,1,0,1,2.5,31.4,Bajo,Sierra,0
34,Estándar,32656.09,4,7,1,1,0,1.8,36.33,Bajo,Sierra,0
63,Estándar,25210.71,1,1,1,0,3,2.3,30.43,Bajo,Costa,0
41,Estándar,30811.0,2,3,1,1,1,3.4,37.36,Alto,Costa,0
54,Estándar,15994.85,2,6,1,1,0,3.7,29.33,Medio,Costa,0
50,Preferente,26120.23,3,3,1,1,0,2.2,43.29,Medio,Costa,0
40,Estándar,59323.21,1,7,0,0,1,2.7,28.46,Medio,Costa,0
48,Premium,45999.79,3,8,1,0,0,3.4,36.85,Bajo,Costa,0
40,Preferente,20312.05,2,9,1,0,0,2.7,49.59,Medio,Costa,0
25,Premium,26538.81,2,3,1,1,0,2.4,31.51,Bajo,Selva,0
39,Premium,15852.84,5,5,1,0,1,2.4,45.56,Medio,Sierra,0
74,Estándar,18853.09,1,9,1,1,0,4.0,44.51,Bajo,Costa,0
74,Preferente,23580.33,4,4,1,1,0,2.1,29.16,Medio,Costa,0
54,Preferente,15924.19,3,5,0,1,0,2.2,50.07,Bajo,Sierra,1
41,Estándar,38949.37,2,3,1,0,0,3.5,33.77,Medio,Costa,0
23,Estándar,17705.31,4,5,1,1,0,4.6,31.11,Alto,Costa,0
31,Preferente,16477.33,1,5,0,0,0,3.5,23.76,Bajo,Selva,0
35,Preferente,6895.2,3,7,0,1,0,4.3,33.47,Medio,Sierra,0
51,Preferente,19125.94,2,6,0,0,0,4.6,35.06,Medio,Sierra,0
48,Preferente,0.0,1,3,1,1,3,1.1,32.68,Alto,Sierra,1
74,Preferente,6122.33,4,3,0,1,0,3.6,54.0,Alto,Costa,0
49,Estándar,47527.59,3,5,1,1,2,4.2,33.25,Alto,Costa,1
33,Premium,19117.9,4,3,1,1,0,2.9,35.95,Bajo,Costa,0
66,Estándar,26530.77,4,4,1,0,1,4.4,34.48,Alto,Sierra,0
25,Estándar,22769.37,4,7,1,1,1,1.1,38.69,Medio,Costa,0
19,Estándar,2520.94,1,9,1,1,1,2.5,30.81,Medio,Costa,0
39,Estándar,10393.86,4,10,1,0,0,3.2,23.26,Bajo,Costa,0
45,Preferente,14031.07,3,9,0,1,2,4.4,35.46,Bajo,Sierra,0
40,Estándar,2079.16,3,5,1,1,1,4.3,30.26,Medio,Selva,0
30,Estándar,21294.94,5,6,1,1,2,1.3,44.09,Alto,Costa,0
52,Premium,8098.43,2,5,1,1,0,2.7,33.23,Bajo,Costa,0
66,Premium,21171.78,3,10,0,1,0,3.3,38.08,Bajo,Sierra,0
69,Estándar,32037.98,5,5,0,0,1,2.7,25.09,Bajo,Costa,0
35,Preferente,31024.6,3,5,0,0,1,4.8,31.86,Alto,Costa,0
31,Preferente,26791.97,4,3,1,0,2,2.8,26.38,Medio,Costa,0
19,Estándar,4228.24,2,6,1,1,0,4.8,36.18,Medio,Selva,0
74,Estándar,0.0,5,7,1,0,1,2.4,17.51,Alto,Costa,0
20,Preferente,18823.93,3,5,0,1,0,1.0,47.09,Bajo,Sierra,0
20,Preferente,22135.36,5,7,1,1,0,3.1,41.9,Medio,Costa,0
57,Estándar,25000.72,2,6,1,0,1,4.0,47.91,Alto,Costa,0
45,Estándar,0.0,3,5,1,1,1,1.4,43.37,Medio,Costa,0
47,Preferente,38525.52,5,5,1,1,0,3.3,38.37,Muy Alto,Sierra,0
21,Estándar,35261.76,4,5,0,1,0,3.0,35.28,Medio,Costa,0
31,Preferente,4843.79,3,7,0,1,1,4.1,33.81,Alto,Costa,0
53,Estándar,20274.96,5,8,1,0,1,3.3,36.25,Bajo,Sierra,0
25,Preferente,13566.19,5,6,0,1,1,4.2,42.49,Bajo,Selva,0
46,Preferente,5626.21,5,9,1,1,2,4.5,48.58,Bajo,Costa,0
36,Estándar,20250.95,4,3,1,1,1,1.0,19.54,Medio,Sierra,0
28,Preferente,15387.08,4,5,0,0,1,4.8,39.56,Alto,Costa,0
72,Estándar,25375.7,5,9,0,1,0,3.6,31.55,Alto,Selva,0
44,Estándar,32702.87,5,9,0,1,0,4.6,40.25,Bajo,Sierra,1
62,Premium,44968.31,3,7,1,0,2,4.2,26.67,Medio,Selva,0
58,Estándar,18711.52,3,11,0,0,0,4.7,51.19,Bajo,Costa,0
25,Preferente,27012.28,3,1,1,0,1,4.5,29.2,Alto,Sierra,0
48,Estándar,13236.18,4,6,1,0,0,2.6,39.65,Medio,Costa,0
61,Estándar,63614.37,3,6,0,1,0,4.0,29.71,Medio,Selva,0
35,Estándar,17168.75,5,6,1,1,0,3.9,27.82,Muy Alto,Sierra,0
39,Estándar,28783.02,3,10,0,1,0,3.9,21.67,Alto,Selva,1
20,Estándar,37818.35,5,5,1,0,0,4.9,21.5,Muy Alto,Costa,0
20,Preferente,26613.2,3,2,1,1,1,1.9,30.84,Bajo,Sierra,0
30,Preferente,21648.09,3,3,0,1,1,2.3,38.06,Bajo,Costa,0
42,Estándar,0.0,4,8,1,1,0,1.1,25.08,Bajo,Sierra,0
57,Preferente,28852.34,5,8,0,1,0,1.9,47.76,Medio,Sierra,0
61,Estándar,15941.35,3,10,1,0,0,1.9,32.48,Medio,Selva,0
29,Preferente,0.0,1,7,0,1,0,3.5,29.93,Bajo,Sierra,0
66,Estándar,34228.13,2,6,1,0,0,4.7,35.36,Bajo,Costa,0
50,Estándar,16478.11,2,0,1,0,0,4.7,34.62,Alto,Sierra,0
61,Preferente,39076.04,5,7,1,0,1,3.8,45.0,Medio,Sierra,0
60,Preferente,0.0,1,4,0,1,0,4.8,46.26,Bajo,Costa,0
65,Preferente,29186.58,5,3,1,0,0,2.9,27.0,Medio,Selva,0
56,Estándar,16139.08,5,3,1,1,0,3.8,22.31,Alto,Selva,0
52,Preferente,21984.22,3,4,0,1,0,4.5,14.41,Medio,Sierra,0
54,Preferente,821.68,1,9,0,0,0,4.2,36.45,Bajo,Costa,0
35,Premium,21826.23,1,5,1,1,0,2.9,41.12,Alto,Costa,0
26,Estándar,23414.68,2,4,1,0,0,2.3,34.62,Bajo,Selva,1
60,Preferente,6597.75,3,5,0,0,1,2.5,29.32,Alto,Selva,0
25,Preferente,14663.29,1,6,0,1,0,1.4,35.6,Medio,Costa,1
67,Estándar,33106.25,2,6,0,0,1,1.3,31.75,Muy Alto,Costa,1
48,Estándar,32670.52,5,7,1,0,1,3.7,35.87,Medio,Costa,0
19,Preferente,9197.78,5,5,1,1,1,2.9,33.3,Alto,Costa,0
69,Estándar,18638.15,5,4,1,0,0,3.1,33.62,Medio,Sierra,0
56,Preferente,26435.06,3,4,1,0,1,1.7,22.38,Medio,Costa,0
46,Estándar,14897.67,5,2,1,1,1,4.5,21.33,Alto,Sierra,0
51,Estándar,24116.76,4,5,1,0,0,2.3,28.48,Bajo,Costa,0
55,Premium,0.0,4,6,1,1,1,4.9,37.58,Bajo,Sierra,0
46,Estándar,13850.38,5,9,0,1,0,1.8,38.85,Medio,Costa,0
38,Premium,45292.85,3,6,1,0,0,4.1,39.46,Medio,Costa,1
20,Estándar,28090.13,4,5,1,0,0,4.0,30.01,Medio,Sierra,0
72,Estándar,4362.57,4,2,0,1,1,4.2,35.47,Bajo,Costa,0
26,Estándar,8046.26,5,4,0,1,0,2.7,40.63,Medio,Selva,0
52,Preferente,17682.65,1,9,1,1,0,4.7,44.57,Bajo,Costa,0
37,Estándar,30485.64,5,3,0,1,0,2.9,42.22,Alto,Costa,0
33,Preferente,32052.21,2,5,1,1,0,1.5,41.7,Alto,Costa,0
30,Estándar,32629.3,1,4,1,0,2,3.6,32.71,Medio,Sierra,0
74,Preferente,12066.44,1,4,1,1,1,2.3,45.97,Alto,Costa,0
64,Estándar,15787.41,1,7,0,0,1,3.6,41.82,Medio,Costa,0
30,Premium,30339.91,5,4,1,1,0,4.4,41.85,Bajo,Sierra,0
38,Preferente,33842.16,1,3,0,1,1,1.4,27.25,Bajo,Costa,0
50,Estándar,3614.93,2,6,0,1,0,1.4,34.7,Medio,Costa,0
73,Preferente,23678.4,2,9,1,0,1,1.7,33.21,Bajo,Costa,0
47,Estándar,39704.78,3,10,1,0,0,4.5,16.37,Bajo,Costa,0
50,Estándar,8441.76,5,7,1,1,0,4.0,25.02,Bajo,Sierra,0
58,Preferente,18714.65,2,8,1,1,0,1.5,42.15,Medio,Costa,1
39,Estándar,16787.97,4,3,1,1,0,3.8,33.9,Bajo,Costa,0
67,Estándar,8629.5,5,2,1,1,1,2.7,31.24,Medio,Sierra,0
41,Premium,19983.81,5,11,1,1,0,4.7,13.49,Medio,Sierra,0
39,Estándar,6621.88,5,5,1,0,0,1.5,38.2,Alto,Costa,0
67,Estándar,0.0,1,4,1,0,1,2.3,39.36,Alto,Selva,0
40,Preferente,15173.18,1,5,1,1,1,1.9,18.82,Muy Alto,Costa,0
55,Estándar,39705.03,2,4,1,1,0,2.3,28.95,Bajo,Selva,0
55,Estándar,38152.74,4,6,0,1,1,2.7,30.53,Medio,Costa,1
68,Preferente,24102.48,5,10,0,0,2,3.2,41.85,Bajo,Sierra,0
34,Estándar,23435.17,2,9,1,0,1,2.7,28.77,Bajo,Costa,0
74,Estándar,15147.92,1,5,0,1,0,4.1,30.1,Medio,Sierra,1
61,Preferente,14914.78,5,7,1,0,1,1.6,38.47,Bajo,Selva,0
35,Preferente,20442.18,4,7,1,0,0,1.6,42.36,Muy Alto,Costa,0
47,Estándar,2303.86,1,3,1,1,0,4.7,32.21,Medio,Costa,0
54,Estándar,15777.85,4,6,0,1,1,4.7,31.76,Muy Alto,Selva,0
22,Estándar,22133.75,2,10,0,1,1,1.2,38.18,Alto,Sierra,0
58,Preferente,26039.83,5,4,1,1,0,4.1,31.64,Bajo,Costa,0
55,Preferente,18589.08,3,8,0,1,1,1.5,39.65,Alto,Costa,0
34,Estándar,24878.37,1,6,1,1,0,4.0,33.8,Medio,Costa,0
51,Estándar,1689.33,1,6,1,1,1,3.9,34.89,Alto,Costa,0
68,Preferente,11377.4,4,6,0,0,1,1.9,30.24,Alto,Sierra,1
56,Preferente,32818.85,4,6,1,0,0,3.2,35.72,Medio,Costa,0
41,Estándar,0.0,5,6,1,1,1,4.4,32.68,Alto,Costa,1
53,Preferente,16725.84,3,4,1,0,1,4.7,29.77,Medio,Selva,0
56,Premium,18050.68,1,6,1,1,1,2.9,36.95,Alto,Costa,0
30,Estándar,8064.52,4,5,1,1,0,2.2,33.16,Bajo,Sierra,0
69,Estándar,4927.4,2,6,1,1,1,4.4,39.47,Bajo,Costa,0
30,Preferente,36357.4,4,9,0,1,1,1.2,39.8,Medio,Selva,0
68,Estándar,17433.58,2,7,0,1,1,2.8,31.85,Medio,Costa,0
74,Estándar,32177.78,2,5,1,1,1,2.6,29.47,Bajo,Costa,1
29,Preferente,40987.59,3,6,1,0,2,2.0,39.41,Medio,Sierra,0
21,Preferente,1182.16,1,13,0,1,1,2.1,37.48,Medio,Costa,1
38,Estándar,0.0,2,2,1,1,0,3.0,34.22,Bajo,Costa,1
37,Preferente,7998.26,2,11,1,1,1,1.8,37.28,Alto,Sierra,0
40,Preferente,35928.72,2,13,1,0,0,3.7,26.55,Muy Alto,Sierra,0
41,Preferente,18569.26,2,11,1,0,0,1.0,37.69,Alto,Sierra,0
49,Estándar,4257.03,4,7,1,0,1,3.5,44.31,Bajo,Costa,0
66,Preferente,35246.85,2,1,1,0,0,4.1,41.09,Alto,Costa,0
70,Preferente,19293.66,4,5,0,1,2,4.9,34.65,Medio,Costa,0
60,Estándar,23211.88,3,8,0,0,1,1.2,30.24,Alto,Costa,0
70,Estándar,23873.42,4,3,0,1,0,2.0,31.3,Medio,Selva,1
18,Estándar,24001.19,2,9,1,1,1,3.7,28.41,Bajo,Sierra,0
47,Preferente,33005.65,3,5,0,1,0,1.3,47.41,Bajo,Sierra,0
71,Preferente,18085.96,4,9,1,0,2,2.5,39.91,Bajo,Costa,0
61,Preferente,23138.94,5,1,0,1,1,3.0,39.65,Muy Alto,Costa,0
61,Preferente,21373.43,3,4,1,1,0,3.4,30.16,Bajo,Costa,0
25,Estándar,39479.43,2,4,0,1,0,1.9,28.9,Bajo,Costa,0
70,Estándar,27328.67,3,8,1,1,1,1.2,30.6,Alto,Sierra,1
26,Estándar,23674.93,1,6,1,1,0,3.8,29.82,Bajo,Sierra,0
57,Estándar,47811.71,3,3,1,1,0,3.1,28.79,Alto,Costa,0
55,Estándar,13456.28,2,5,0,0,0,4.0,33.65,Alto,Costa,0
50,Preferente,34805.12,5,7,1,1,1,3.5,35.07,Alto,Costa,0
59,Estándar,13611.42,4,6,1,0,0,3.7,36.69,Bajo,Sierra,1
59,Estándar,12828.31,5,8,1,1,3,3.9,36.57,Alto,Sierra,0
46,Estándar,32921.99,3,8,1,1,0,1.8,42.7,Bajo,Sierra,0
27,Estándar,18449.27,3,6,1,1,0,2.5,21.2,Alto,Costa,0
57,Estándar,56953.51,5,8,1,1,0,1.3,51.63,Medio,Sierra,0
37,Preferente,21476.89,4,5,1,0,0,4.9,33.25,Alto,Sierra,0
36,Preferente,14312.39,3,5,0,1,1,3.0,26.7,Medio,Costa,0
40,Preferente,20047.66,3,8,0,1,0,2.3,23.56,Alto,Sierra,0
72,Estándar,22462.87,2,2,0,1,0,2.6,31.67,Medio,Costa,0
55,Estándar,0.0,5,5,1,0,1,1.7,28.99,Muy Alto,Selva,0
49,Preferente,26579.32,3,13,0,1,0,2.9,28.15,Bajo,Sierra,0
66,Preferente,4717.64,4,4,0,1,0,2.6,37.48,Alto,Selva,1
73,Estándar,19299.33,1,3,0,0,1,4.6,30.9,Medio,Costa,0
31,Estándar,22444.04,2,8,1,1,0,1.8,32.97,Medio,Costa,0
27,Estándar,18532.04,1,4,0,1,0,4.1,35.1,Bajo,Sierra,0
59,Estándar,32109.11,2,8,0,0,2,1.2,31.26,Alto,Costa,0
64,Preferente,25890.84,4,10,1,1,0,1.1,35.51,Bajo,Costa,0
31,Estándar,35431.18,5,10,0,0,1,3.5,28.42,Muy Alto,Selva,1
42,Preferente,21443.15,2,7,1,1,0,4.0,36.49,Muy Alto,Selva,0
20,Estándar,13106.72,2,7,1,0,1,1.7,43.62,Medio,Costa,0
52,Preferente,34821.63,1,8,1,1,1,1.0,37.93,Alto,Costa,0
37,Estándar,31540.02,1,6,1,1,1,2.5,46.99,Alto,Selva,0
40,Estándar,35567.59,4,4,1,0,0,4.8,54.95,Bajo,Sierra,0
43,Preferente,25447.37,1,4,1,1,0,5.0,24.21,Muy Alto,Costa,0
40,Estándar,0.0,4,12,1,1,1,4.3,33.55,Alto,Costa,0
